time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:nBinDeltaDeleteOps,Op:nBinDeltaGetOps,Op:nBinDeltaInsertOps,Op:nBinDeltaUpdateOps,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2016-11-30 13:25:34.181 UTC, ,125,3176645,1752,30344,448, ,7, , , , , , , , , , , ,7,7, , , ,5,2,10, , , , , , , , , , , , , , , , ,32768,14, ,30882, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480512153631,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16700048,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 13:26:34.209 UTC, ,125,3176645,1752,30344,448, ,7, , , , , , , , , , , ,7,7, , , ,5,2,10, , , , , , , , , , , , , , , , ,32768,14, ,30882, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480512153631,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16700048,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 13:27:34.243 UTC, ,125,3176645,1752,30344,448, ,7, , , , , , , , , , , ,7,7, , , ,5,2,10, , , , , , , , , , , , , , , , ,32768,14, ,30882, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480512153631,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16862576,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 13:28:34.268 UTC, ,125,3176645,1752,30344,448, ,7, , , , , , , , , , , ,7,7, , , ,5,2,10, , , , , , , , , , , , , , , , ,32768,14, ,30882, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480512153631,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17025104,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 13:29:34.295 UTC, ,125,3176645,1752,30344,448, ,7, , , , , , , , , , , ,7,7, , , ,5,2,10, , , , , , , , , , , , , , , , ,32768,14, ,30882, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480512153631,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17187680,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 13:30:34.309 UTC, ,589,3177109,1752,30344,448, ,7, ,26, , , , , , , , , ,7,7, , , ,5,2,10, ,11, , , , , , , , , , , , , , ,32768,14, ,30882, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480512153631,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17669536,-1, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20, ,2, , , , , , , , , , , , , , , , , , , , , 
2016-11-30 13:31:34.336 UTC, ,589,3177109,1752,30344,448, ,7, ,34, , , , , , , , , ,7,7, , , ,5,2,10, ,17, , , , , , , , , , , , , , ,32768,14, ,30882, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480512153631,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17669536,-1, , , , , , ,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,28, ,2, , , , , , , , , , , , , , , , , , , , , 
2016-11-30 13:32:34.364 UTC, ,589,3177109,1752,30344,448, ,7, ,21, , , , , , , , , ,7,7, , , ,5,2,10, ,8, , , , , , , , , , , , , , ,32768,14, ,30882, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480512153631,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,18151568,-1, , , , , , ,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 13:33:34.389 UTC, ,589,3177109,1752,30344,448, ,7, ,64, , , , , , , , , ,7,7, , , ,5,2,10, ,27, , , , , , , , , , , , , , ,32768,14, ,30882, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480512153631,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,18951304,-1, , , , , , ,65, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,3, , , , , , , , , , ,59, ,3, , , , , , , , , , , , , , , , , , , , , 
2016-11-30 13:33:51.419 UTC, ,589,3176661,1752,30344, , ,7, ,38, , , , , , , , , ,7,7, , , ,5,2,10, ,20, , , , , , , , , , , , , , ,32768,14, ,30882, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480512153631,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,19278152,-1, , , , , , ,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,3, , , , , , , , , , ,33, ,3, , , , , , , , , , , , , , , , , , , , , 
2016-11-30 13:33:56.494 UTC, ,125,3164109,1752,17808,448, ,3, ,33,3,0.09, , , , , , , ,3,3, ,2, ,2,1,3, ,57,28, , , , , , , , , , , , , ,35223,15, ,34473, , , , , ,12,12, , , , , ,5,311, , , , , , , , , , , , , , , , , , , , , , , , ,1480512836108,3145728, , , ,36,0, , , ,3, , , ,3, , , , ,36,1,2048,1, , , , ,225280,56, , , , , , , , ,1,4,15952440,-1, , , , , , ,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 13:34:56.506 UTC, ,125,3170797,1752,24496,448, ,5, ,7,2,0.29, , , , , , , ,5,5, , , ,3,2,6, ,2,2, , , , , , , , , , , , , ,35223,15, ,34473, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480512836108,3145728, , , ,6,0, , , , , , , ,3, , , , ,6,1, , , , , , ,12288,6, , , , , , , , , , ,18065472,-1, , , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,1, , , , , , , , , , , , , , , , , , , , , 
2016-11-30 13:35:56.534 UTC, ,589,3177157,1752,30392,448, ,7, ,40,2,0.05, , , , , , , ,7,7, , , ,5,2,10, ,17,2, , , , , , , , , , , , , ,35223,15, ,34473, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480512836108,3145728, , , ,6,0, , , , , , , ,3, , , , ,6,1, , , , , , ,12288,6, , , , , , , , , , ,18552920,-1, , , , , , ,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,32, ,3, , , , , , , , , , , , , , , , , , , , , 
2016-11-30 13:36:56.569 UTC, ,589,3177157,1752,30392,448, ,7, ,46, , , , , , , , , ,7,7, , , ,5,2,10, ,27, , , , , , , , , , , , , , ,35223,15, ,34473, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480512836108,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,19040264,-1, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,41, ,1, , , , , , , , , , , , , , , , , , , , , 
2016-11-30 13:37:56.612 UTC, ,589,3177157,1752,30392,448, ,7, ,44, , , , , , , , , ,7,7, , , ,5,2,10, ,23, , , , , , , , , , , , , , ,35223,15, ,34473, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480512836108,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,19365512,-1, , , , , , ,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, ,1, , , , , , , , , , , , , , , , , , , , , 
2016-11-30 13:38:16.073 UTC, ,589,3176709,1752,30392, , ,7, ,20, , , , , , , , , ,7,7, , , ,5,2,10, ,11, , , , , , , , , , , , , , ,35223,15, ,34473, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480512836108,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,19852888,-1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 13:39:00.598 UTC, ,125,3163685,1752,17832, , ,3,1,29,3,0.10, , , , , , , ,3,3, ,2,1,2,1,4, ,54,25, , , , , , , , , , , , , ,38627,16, ,36412, , , , , ,13,13, , , , , ,5,330, , , , , , , , , , , , , , , , , , , , , , , , ,1480513140214,3145728, , , ,34,0, , , ,2, , , ,3, , , , ,34, ,2048,1, , , , ,219136,53, , , , , , , , ,1,5,13928928,-1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 13:39:26.382 UTC, ,125,3163765,1752,17832,80, ,3,1,30,3,0.10, , , , , , , ,3,3, ,2,1,2,1,4, ,55,26, , , , , , , , , , , , , ,38627,16, ,36412, , , , , ,13,13, , , , , ,5,330, , , , , , , , , , , , , , , , , , , , , , , , ,1480513165920,3145728, , , ,35,0, , , ,3, , , ,3, , , , ,35,1,2048,1, , , , ,223232,55, , , , , , , , ,1,5,13954544,-1, , , , , , ,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 13:39:52.865 UTC, ,125,3175397,1752,29544, , ,7,1,43,4,0.09, , , , , , ,1,7,7, , , ,6,2,10, ,25,8, , , , , , , , , , , , , ,38627,16, ,36412, , , , , ,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480513165920,3145728, , , ,16,0, , , , , , , ,3, , , , ,16,1, , , , , , ,32768,16, , , , , , , , , , ,16667208,-1, , , , , , ,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36, , , , , , , ,6, , , , , , , , , , , , , , , 
2016-11-30 13:40:05.834 UTC, ,125,3163685,1752,17832, , ,3,1,29,3,0.10, , , , , , , ,3,3, ,2,1,2,1,4, ,54,25, , , , , , , , , , , , , ,38627,16, ,36412, , , , , ,13,13, , , , , ,5,330, , , , , , , , , , , , , , , , , , , , , , , , ,1480513205446,3145728, , , ,34,0, , , ,2, , , ,3, , , , ,34, ,2048,1, , , , ,219136,53, , , , , , , , ,1,4,14818312,-1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 13:40:59.642 UTC, ,589,3173141,1752,26824, , ,6,1,90,3,0.03, , , , , , , ,6,6, , ,1,4,3,7, ,31,6, , , , , , , , , , , , , ,38627,16, ,36412, , , , , ,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480513205446,3145728, , , ,13,0, , , ,1, , , ,3, , , , ,13,1, , , , , , ,28672,14, , , , , , , , , , ,17743024,-1, , , , , , ,91, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,10, ,25, , , , , , , , , ,10,32, , , , , , , , , , , , , , , , , , , , , , , 
